00000000 -> a4000000 (1mB) (0xa4000c12)
13faa000 -> 13fa0000 (64kB) (0x13fa0ff1)
13fab000 -> 13fa0000 (64kB) (0x13fa0ff1)
13fac000 -> 13fa0000 (64kB) (0x13fa0ff1)
13fad000 -> 13fa0000 (64kB) (0x13fa0ff1)
13fae000 -> 13fa0000 (64kB) (0x13fa0ff1)
13faf000 -> 13fa0000 (64kB) (0x13fa0ff1)
13fb0000 -> 13fb0000 (64kB) (0x13fb0ff1)
13fb1000 -> 13fb0000 (64kB) (0x13fb0ff1)
13fb2000 -> 13fb0000 (64kB) (0x13fb0ff1)
13fb3000 -> 13fb0000 (64kB) (0x13fb0ff1)
13fb4000 -> 13fb0000 (64kB) (0x13fb0ff1)
13fb5000 -> 13fb0000 (64kB) (0x13fb0ff1)
13fb6000 -> 13fb0000 (64kB) (0x13fb0ff1)
13fb7000 -> 13fb0000 (64kB) (0x13fb0ff1)
13fb8000 -> 13fb0000 (64kB) (0x13fb0ff1)
13fb9000 -> 13fb0000 (64kB) (0x13fb0ff1)
13fba000 -> 13fb0000 (64kB) (0x13fb0ff1)
13fbb000 -> 13fb0000 (64kB) (0x13fb0ff1)
13fbc000 -> 13fb0000 (64kB) (0x13fb0ff1)
13fbd000 -> 13fb0000 (64kB) (0x13fb0ff1)
13fbe000 -> 13fb0000 (64kB) (0x13fb0ff1)
13fbf000 -> 13fb0000 (64kB) (0x13fb0ff1)
13fc0000 -> 13fc0000 (64kB) (0x13fc0ff1)
13fc1000 -> 13fc0000 (64kB) (0x13fc0ff1)
13fc2000 -> 13fc0000 (64kB) (0x13fc0ff1)
13fc3000 -> 13fc0000 (64kB) (0x13fc0ff1)
13fc4000 -> 13fc0000 (64kB) (0x13fc0ff1)
13fc5000 -> 13fc0000 (64kB) (0x13fc0ff1)
13fc6000 -> 13fc0000 (64kB) (0x13fc0ff1)
13fc7000 -> 13fc0000 (64kB) (0x13fc0ff1)
13fc8000 -> 13fc0000 (64kB) (0x13fc0ff1)
13fc9000 -> 13fc0000 (64kB) (0x13fc0ff1)
13fca000 -> 13fc0000 (64kB) (0x13fc0ff1)
13fcb000 -> 13fc0000 (64kB) (0x13fc0ff1)
13fcc000 -> 13fc0000 (64kB) (0x13fc0ff1)
13fcd000 -> 13fc0000 (64kB) (0x13fc0ff1)
13fce000 -> 13fc0000 (64kB) (0x13fc0ff1)
13fcf000 -> 13fc0000 (64kB) (0x13fc0ff1)
13fd0000 -> 13fd0000 (64kB) (0x13fd0ff1)
13fd1000 -> 13fd0000 (64kB) (0x13fd0ff1)
13fd2000 -> 13fd0000 (64kB) (0x13fd0ff1)
13fd3000 -> 13fd0000 (64kB) (0x13fd0ff1)
13fd4000 -> 13fd0000 (64kB) (0x13fd0ff1)
13fd5000 -> 13fd0000 (64kB) (0x13fd0ff1)
13fd6000 -> 13fd0000 (64kB) (0x13fd0ff1)
13fd7000 -> 13fd0000 (64kB) (0x13fd0ff1)
13fd8000 -> 13fd0000 (64kB) (0x13fd0ff1)
13fd9000 -> 13fd0000 (64kB) (0x13fd0ff1)
13fda000 -> 13fd0000 (64kB) (0x13fd0ff1)
13fdb000 -> 13fd0000 (64kB) (0x13fd0ff1)
13fdc000 -> 13fd0000 (64kB) (0x13fd0ff1)
13fdd000 -> 13fd0000 (64kB) (0x13fd0ff1)
13fde000 -> 13fd0000 (64kB) (0x13fd0ff1)
13fdf000 -> 13fd0000 (64kB) (0x13fd0ff1)
13fe0000 -> 13fe0000 (64kB) (0x13fe0ff1)
13fe1000 -> 13fe0000 (64kB) (0x13fe0ff1)
13fe2000 -> 13fe0000 (64kB) (0x13fe0ff1)
13fe3000 -> 13fe0000 (64kB) (0x13fe0ff1)
13fe4000 -> 13fe0000 (64kB) (0x13fe0ff1)
13fe5000 -> 13fe0000 (64kB) (0x13fe0ff1)
13fe6000 -> 13fe0000 (64kB) (0x13fe0ff1)
13fe7000 -> 13fe0000 (64kB) (0x13fe0ff1)
13fe8000 -> 13fe0000 (64kB) (0x13fe0ff1)
13fe9000 -> 13fe0000 (64kB) (0x13fe0ff1)
13fea000 -> 13fe0000 (64kB) (0x13fe0ff1)
13feb000 -> 13fe0000 (64kB) (0x13fe0ff1)
13fec000 -> 13fe0000 (64kB) (0x13fe0ff1)
13fed000 -> 13fe0000 (64kB) (0x13fe0ff1)
13fee000 -> 13fe0000 (64kB) (0x13fe0ff1)
13fef000 -> 13fe0000 (64kB) (0x13fe0ff1)
13ff0000 -> 13ff0000 (64kB) (0x13ff0ff1)
13ff1000 -> 13ff0000 (64kB) (0x13ff0ff1)
13ff2000 -> 13ff0000 (64kB) (0x13ff0ff1)
13ff3000 -> 13ff0000 (64kB) (0x13ff0ff1)
13ff4000 -> 13ff0000 (64kB) (0x13ff0ff1)
13ff5000 -> 13ff0000 (64kB) (0x13ff0ff1)
13ff6000 -> 13ff0000 (64kB) (0x13ff0ff1)
13ff7000 -> 13ff0000 (64kB) (0x13ff0ff1)
13ff8000 -> 13ff0000 (64kB) (0x13ff0ff1)
13ff9000 -> 13ff0000 (64kB) (0x13ff0ff1)
13ffa000 -> 13ff0000 (64kB) (0x13ff0ff1)
13ffb000 -> 13ff0000 (64kB) (0x13ff0ff1)
13ffc000 -> 13ff0000 (64kB) (0x13ff0ff1)
13ffd000 -> 13ff0000 (64kB) (0x13ff0ff1)
13ffe000 -> 13ff0000 (64kB) (0x13ff0ff1)
13fff000 -> 13ff0000 (64kB) (0x13ff0ff1)
17fe0000 -> 12460000 (64kB) (0x1246fffd)
17fe1000 -> 12470000 (64kB) (0x12470ffd)
17fe2000 -> 12470000 (64kB) (0x12471ffd)
17fe3000 -> 12470000 (64kB) (0x12472ffd)
17fe4000 -> 12470000 (64kB) (0x12473ffd)
17fe5000 -> 12470000 (64kB) (0x12474ffd)
17fe6000 -> 12470000 (64kB) (0x12475ffd)
17fe7000 -> 12470000 (64kB) (0x12476ffd)
17fe8000 -> 12470000 (64kB) (0x12477ffd)
17fe9000 -> 12470000 (64kB) (0x12478ffd)
17fea000 -> 12470000 (64kB) (0x12479ffd)
17feb000 -> 12470000 (64kB) (0x1247affd)
17fec000 -> 12470000 (64kB) (0x1247bffd)
17fed000 -> 12470000 (64kB) (0x1247cffd)
17fee000 -> 12470000 (64kB) (0x1247dffd)
17fef000 -> 12470000 (64kB) (0x1247effd)
17ff0000 -> 12470000 (64kB) (0x1247fffd)
17ff1000 -> 12480000 (64kB) (0x12480ffd)
17ff2000 -> 12480000 (64kB) (0x12481ffd)
17ff3000 -> 12480000 (64kB) (0x12482ffd)
17ff4000 -> 12480000 (64kB) (0x12483ffd)
17ff5000 -> 12480000 (64kB) (0x12484ffd)
17ff6000 -> 12480000 (64kB) (0x12485ffd)
17ff7000 -> 12480000 (64kB) (0x12486ffd)
17ff8000 -> 12480000 (64kB) (0x12487ffd)
17ff9000 -> 12480000 (64kB) (0x12488ffd)
17ffa000 -> 12480000 (64kB) (0x12489ffd)
17ffb000 -> 12480000 (64kB) (0x1248affd)
17ffc000 -> 12480000 (64kB) (0x1248bffd)
17ffd000 -> 12480000 (64kB) (0x1248cffd)
17ffe000 -> 12480000 (64kB) (0x1248dffd)
17fff000 -> 12480000 (64kB) (0x1248effd)
18000000 -> 13ea0000 (64kB) (0x13ea0ffd)
18001000 -> 13ea0000 (64kB) (0x13ea0ffd)
18002000 -> 13ea0000 (64kB) (0x13ea0ffd)
18003000 -> 13ea0000 (64kB) (0x13ea0ffd)
18004000 -> 13ea0000 (64kB) (0x13ea0ffd)
18005000 -> 13ea0000 (64kB) (0x13ea0ffd)
18006000 -> 13ea0000 (64kB) (0x13ea0ffd)
18007000 -> 13ea0000 (64kB) (0x13ea0ffd)
18008000 -> 13ea0000 (64kB) (0x13ea0ffd)
18009000 -> 13ea0000 (64kB) (0x13ea0ffd)
1800a000 -> 13ea0000 (64kB) (0x13ea0ffd)
1800b000 -> 13ea0000 (64kB) (0x13ea0ffd)
1800c000 -> 13ea0000 (64kB) (0x13ea0ffd)
1800d000 -> 13ea0000 (64kB) (0x13ea0ffd)
1800e000 -> 13ea0000 (64kB) (0x13ea0ffd)
1800f000 -> 13ea0000 (64kB) (0x13ea0ffd)
81000000 -> 81000000 (1mB) (0x81000c12)
81100000 -> 81100000 (1mB) (0x81100c12)
81200000 -> 81200000 (1mB) (0x81200c12)
81300000 -> 81300000 (1mB) (0x81300c12)
81400000 -> 81400000 (1mB) (0x81400c12)
81500000 -> 81500000 (1mB) (0x81500c12)
81600000 -> 81600000 (1mB) (0x81600c12)
81700000 -> 81700000 (1mB) (0x81700c12)
81800000 -> 81800000 (1mB) (0x81800c12)
81900000 -> 81900000 (1mB) (0x81900c12)
81a00000 -> 81a00000 (1mB) (0x81a00c12)
81b00000 -> 81b00000 (1mB) (0x81b00c12)
8ff00000 -> 8ff00000 (1mB) (0x8ff00c12)
90000000 -> 90000000 (1mB) (0x90000c12)
90100000 -> 90100000 (1mB) (0x90100c12)
a0000000 -> a0000000 (1mB) (0xa0000c12)
a4000000 -> a4000000 (1mB) (0xa4000c1a)
ac000000 -> ac000000 (1mB) (0xac000c12)
b0000000 -> b0000000 (1mB) (0xb0000c12)
b4000000 -> b4000000 (1mB) (0xb4000c12)
b8000000 -> b8000000 (1mB) (0xb8000c12)
bc000000 -> bc000000 (1mB) (0xbc000c12)
c0000000 -> c0000000 (1mB) (0xc0000c12)
c4000000 -> c4000000 (1mB) (0xc4000c12)
c8000000 -> c8000000 (1mB) (0xc8000c12)
cc000000 -> cc000000 (1mB) (0xcc000c12)
dc000000 -> dc000000 (1mB) (0xdc000c12)
